USER_ID,ACTIVITY_DEC_16_PROB
7709688,0.012782211823469595
22399820,0.9940852662586944
23032064,0.9995985379114787
24732114,0.9999999998276078
8098035,0.5974204283850683
24545992,0.9425112864601507
24500984,0.9971557007235128
3192478,0.7690809980652261
23244716,0.9998629767177983
24322428,0.9989335536570824
22023183,0.03733293125764554
25293362,0.9973019238156015
25340001,0.9981024830301098
23927761,0.0022404702674751315
24856750,0.9999989333427036
7254912,0.014492902722342221
7253469,0.9735716436525252
23984152,0.7894516040209106
8040487,0.06188611011895671
25301171,0.4257250342802699
25013126,0.960822274799786
24566414,0.016132739379385638
24428031,0.9999960152375736
24160105,0.22320006643903986
1039368,0.8557161352696205
7618779,1.0
23131510,0.8969616741358171
4230134,0.013969336733164464
25114679,0.9944795399761307
22141982,0.0221122297544652
24541856,0.018276088034202283
25322857,0.7985237087702695
22823070,0.8993622194479878
24925514,0.4579553632347076
22818595,0.9994942478781645
6880207,0.859899352756129
23579531,0.00903664845231591
24480335,0.8703575735968174
23013224,0.9666665959533637
24967953,0.15996207563809114
5221742,0.8759370742105018
24201555,0.8201960020536704
8009399,0.9970692549180287
25013415,0.43105180372335355
5375008,0.595354912441314
22658823,0.9959008833852332
1465108,0.986275046658278
24247440,0.9983240833613495
2780712,0.018261565325642725
25055643,0.4275497997265802
24618708,0.7205608219576624
5966715,0.9999964908825633
6968802,0.5560911595417769
7488897,0.995370346211543
24337882,0.796536056580818
23805654,0.36308062155685095
7005653,0.014561031815527878
24680174,0.5992765431541655
23007536,0.9817047414417585
22921622,0.06739906320227396
24313824,0.9999889642045009
22384936,0.8875437092196373
8150120,0.9357082147967114
23974514,0.9999999999999988
22734537,0.9999999401393188
8230151,0.015547008334271986
24023406,0.9999951577588045
24238406,0.9576241643165808
24917193,0.4156969970966479
696266,0.20276422951600223
24240514,0.01821023937657702
23036380,0.017543335712755674
23908855,0.7920199147330912
7829737,0.6139047043700981
24041484,0.19312198234200784
23969800,0.05470112491469296
25069683,0.6727430333183251
7681047,0.012352632415809474
416940,0.9618682644392025
3017318,0.9999883925386635
8072074,0.9784108661953811
23578288,0.488842200208669
24027710,0.9806001230373202
3269387,0.016479573420903167
23454064,0.30138591526003333
25030927,0.9999912383858552
23013363,0.9592307331668942
22619782,0.7555455193434474
24960256,0.836013000016357
24918471,0.9999745250713676
7123551,0.3631982269741904
22803463,0.9715110326434794
24367120,0.8664813154566323
6957917,0.9999440220280107
21821961,0.024226588790918196
23409230,0.9937827173758089
25033759,0.9595532897273604
24952170,0.2758579075924206
6981267,0.3740886612889958
22651426,0.9977987351350196
4765298,0.015593021166133043
2937193,0.01577444331672045
8211736,0.3309621532365275
24994635,0.5119275749322085
5355142,0.30692971272174635
24409067,0.9999995040352235
23120577,0.9897540800920082
22678424,0.9999864658610625
23086087,0.6804664288194345
23588771,0.9933587695203222
8046477,0.9133975465887638
24876330,0.5776620870944862
25295586,0.5893362763921336
22000579,0.04635925977289627
23952164,0.9999955051277972
8103355,0.9982137701561902
23040464,0.9993287885508684
24970124,0.32830503390548266
5518036,0.02646319483350258
23367604,0.8557901792720405
22391930,0.31553112211887746
24453800,0.9820517636497956
23335302,0.9973358150529611
24490819,0.9747719185229372
22344216,0.9532344985822968
23013841,0.6873369454483682
7795861,0.3998190179376284
24118570,0.8101036642518301
2954180,0.043669507606133605
25317116,0.9604199527515674
748420,0.99987430508796
7350401,0.8235672439832208
7841386,0.011119234827518117
25225755,0.9664754743803172
21969049,0.6949687150047961
8135435,0.9180494332973504
22022598,0.6638484332795105
7257877,0.00758557322594582
7399672,0.04372888303225972
24645901,0.9701715454646287
25125236,0.9076828913959342
24971673,0.5789902427371807
24483723,0.9999999997497925
25360531,0.81376982672547
25359372,0.9040331960980913
25347289,0.7251171549980939
21888036,0.014582937692269801
7322344,0.9999999963837188
7956926,0.9999563287433552
24895924,0.9999998120574513
350402,0.9875587221306451
23375115,0.9914597417145973
23847296,0.9999972152176055
7258601,0.9999999994135749
24987359,0.2975932742637088
7614812,0.04801475610814245
309236,0.763186743590102
24675526,0.9520437698046389
23502520,0.7069765796269988
6985174,0.2872353220622515
22202636,0.9024444388695047
22927952,0.5585177202788578
21965956,0.9973412142233867
23009029,0.9999999985770387
24502728,0.9475013285723514
2697072,0.9801154062308745
22324521,0.9929932540079864
24413636,0.6020803689005464
23730335,0.9999999999842327
21994651,0.9826558706211069
7515108,0.009041660766882271
24061692,0.9999992896472443
24683362,0.7146688973024523
22414372,0.9975848967126842
22942436,0.9996066634524522
571062,0.9999890954993415
23307471,0.7095144340595398
3846612,0.8673129969663008
6851852,0.016895608263764936
7763307,0.41135592348471367
22558818,0.9789324456320769
21926859,0.016762227276118785
6886739,0.7119827468375314
7373887,0.012878892090385606
930381,0.8994398374367797
25071961,0.9999014781471299
25027568,0.3926750308625979
23043336,0.8417396179263218
23193648,0.9997956706918796
23234996,0.5555252488489558
23997586,0.8517510766253179
7614969,0.009744540939885797
24606122,0.9241667224850759
25001416,0.30398303789683306
6690654,0.9959205343734839
7878715,0.9999982393233736
7772841,0.999983336072296
23022274,0.9261920316882488
23829788,0.07915388067619232
22048700,0.9984514349553065
22878194,0.9999999808603383
7654251,0.9650625371172262
22861674,0.5888565836331768
1439799,0.9997580275621897
22440066,0.8787421300421537
24962171,0.9994892685225815
24423449,0.10302333876768104
24033320,0.9999294563132374
7650901,0.011279424493734834
25217417,0.626297224235798
23184724,0.7956457146282446
24879042,0.9862723037182807
24363022,0.7370173555684021
3962125,0.9468223287818868
7970707,0.6607981400025735
24299713,0.9999698797441594
7793782,0.007503836012656103
22582432,0.1497190993145039
23269388,0.9963883950350358
23287275,0.5339467707374355
24792705,0.743038791098883
23690980,0.017035834064920857
24473006,0.6433012516816626
22908537,0.953106017248679
24893128,0.8201444142236202
25350139,0.559616525951303
24187535,0.09260031142156804
22345802,0.9788958032558558
7544017,0.9277234775544803
8154935,0.9999662374163235
25236215,0.9186706510602299
25125472,0.6985309036445192
22915886,0.9952232919146183
23910386,0.9999999999897985
21998348,0.9999999999997788
7891716,0.9999999613731595
25207571,0.9666666666666667
24861302,0.9666654279191231
22497083,0.26394111863309383
23478671,0.4449377266508212
25156257,0.6781786220755807
22247881,0.9999833244624119
7809056,0.8691285371024716
24191768,0.9975073753568573
22598341,0.9864636442792842
24953572,0.9999560886809925
22727579,0.02353287994860027
22857353,0.008237420674491295
3493881,0.5478955950183642
25007763,0.8938093898610795
2255646,0.6793205981852726
24672396,0.012548096741579017
3012807,0.9290497527742202
23336531,0.9999963739235112
7688161,0.8511303356324298
24046740,0.9999944038625949
7064268,0.012272287773092567
1061573,0.9983265802331046
7778031,0.008348648610463754
8154231,0.8097640394930243
22753456,0.7137026824048514
25222321,0.4885444636052925
23323985,0.07587664740862504
22392578,0.4900767208667937
3034956,0.9999999999999548
23673042,0.9663566104910887
742720,0.9999716090604194
23067292,0.8792108705365131
23774565,0.9987629628607323
22147976,0.9999253127401134
25249643,0.6028698123284135
22001482,0.354482132521525
383567,0.7319345011812085
24358938,0.680461643478831
22238551,0.9999963134936635
7824372,0.47897012052271365
24910723,0.9911253161314041
5862000,0.9999739291586068
24359438,0.8280331396155894
23316693,0.9666366151803537
25165093,0.9158787930205173
22322932,1.0
7285371,0.5951936607731607
5367990,0.9999999999989143
25309589,0.9999792591313416
24212871,0.8764445762593317
7162983,0.02684135378436236
7875330,0.008431742785534877
23277990,0.9999896539730488
24833281,0.992428282366815
7267938,0.01254734000162507
23144993,0.6041161398841374
7289947,0.9891100222297773
23475523,0.977705948943092
24513555,0.9220183683763064
6922051,0.7718441042383425
24190214,0.9323984267425275
23564018,0.9970510871869817
7764357,0.603089031934537
25372556,0.7046446275650186
24296863,0.910963021306717
7966921,0.9999999995245602
22329968,0.00922560781209906
22404190,0.01400766847906725
25223904,0.863551597668684
7995790,0.04757493209392761
24251775,0.993490940451982
23777327,0.7224935453031662
24834832,0.9818876308429468
24992785,0.9998593236117016
7166789,0.014123130679497704
7320590,0.9839418817498764
22525312,0.9973236890022216
25294039,0.30794687777049806
7726618,0.23860760076751678
7342440,0.7336436394162296
24530073,0.3758458802037816
23765955,0.914499005810404
8037709,0.644146197476263
24705105,0.9615808304411407
7298774,0.035311430089469846
24931016,0.4221734759346793
23976692,0.9357650402231185
25238861,0.8975582464747425
7105282,0.9267111515333503
24003998,0.09198088071102715
24791695,0.9996992288528238
25320989,0.6060645856316497
22373373,0.9732562275888075
23659980,0.9581738929676282
24645848,0.49938016737670593
22682187,0.009960356136813647
23082074,0.9913381356838428
21982054,0.9999119331926315
22465351,0.013958514206657934
22382994,0.9893552128949175
7565950,0.9648581522619545
23796524,0.9999967929196236
22644079,0.014723137148951557
24745476,0.3575865658191266
8007517,0.7763490034975756
22097671,0.022161048843588604
22181548,0.9999854171816991
1963975,0.6076337960985682
7174125,0.9999057450351435
5347724,0.9633210843610657
23139373,0.0022011530227554347
2900289,0.9026036385321009
25061909,0.4217752523220086
22940734,0.9999635486844892
22773416,0.9999861554252557
25174915,0.9999966792185275
24968261,0.9849449797784616
7696831,0.011438381214959598
8069724,0.10601124120413917
23114058,0.8614977298123113
7117384,0.9045134022746567
6952330,0.9544135118076892
6458757,0.9529419534220686
24775669,0.7203751236456674
5299501,0.9216882847371769
24457420,0.6821307171777393
25250871,0.9999991179770881
24991587,0.37461954408737413
24377838,0.6359487401594787
23737715,0.8406187704420688
25207919,0.9893469667365064
7147624,0.011642760614806555
7236277,0.02040589509697831
7194384,0.9638166344605817
22554197,0.7593757864527667
1479492,0.691772708338176
7917313,0.9999995553467219
23535283,0.9457023145202373
7830643,0.9345034047180198
8051104,0.00912762748165942
24191082,0.06634998737871707
24003045,0.9944735403743327
23892289,0.8951459802750317
24968756,0.9991673402327924
22793072,0.80494058034076
25043958,0.4160035469590874
23304264,0.9969391474432268
23790728,0.9999308523946535
25233160,0.9536909269155162
24834659,0.9708251129653901
25265239,0.8877551398103316
2863437,0.9226247292223574
23284854,0.999845481344507
6453323,0.9852531750105284
896447,0.9761161983349057
8200869,0.011348130945756372
6022481,0.02598753195262024
7965318,0.9646231027938148
23605242,0.9078950434237054
1627105,0.7011878460861068
7908723,0.9514287641845739
24833393,0.9261080577638733
23711982,0.999415785912225
22905582,0.9703548917643641
24427125,0.999999514053473
24908635,0.7705622278917027
24474555,0.9801370057590127
24191048,0.9222886181046844
24598235,0.012560972104885848
24320120,0.9741355103823649
22015756,0.598985597494589
25347225,0.9803865619688298
7746079,0.009126441446606761
4491436,0.9605127526673637
24871820,0.9551042501222183
24218727,0.6091864681842271
23471826,0.0029817032964794244
7543496,0.01127775228236147
22022304,0.5289572395052088
7817182,0.9413272657167777
24995677,0.9387628464197277
24568571,0.933328197722794
23778646,0.12357710494653684
24292739,0.7829254751325451
7787684,0.04760313620285365
7012288,0.6663063886695543
24531940,0.8751488851515646
5570501,0.9933480049065904
1993330,0.01747592714188728
7010125,0.686064687379809
22214800,0.9999809435584562
24599633,0.7197538060851182
5353634,0.01189485689546047
25145340,0.8027402282958804
23375877,0.9025125950393503
24325321,0.9998974921586449
21819514,0.014516171293943078
7747173,0.010688035554920983
1458954,0.9999270491210056
24534469,0.05505660586005771
8101238,0.8105909998392274
24578322,0.6427541268529671
24135157,0.9901139505945894
25126901,0.9999970058119164
24981127,0.3998421659872444
24439704,0.9999999923503343
22363004,0.9337569156579719
23548564,0.05314508797554438
22337470,0.8325003818153444
3491028,0.013595691018524493
7775242,0.9998883652198698
24016743,0.8331960772697388
7166765,0.010111295967914135
1430298,0.9643012247657813
24740282,0.5650723474749565
5199493,0.9999999999999994
25359411,0.7099868255133869
3824250,0.9843831064726251
23519754,0.7975259867900135
25269443,0.9997119787768706
129167,0.6478417637363442
7783875,0.9999999984283093
25112911,0.8561792404503613
1041345,0.9999726698899954
22587849,0.9666636997994887
22903232,0.8212283757905716
22328726,0.8974213879935387
7125911,0.009725972656395392
24760960,0.9936398873963675
3546884,0.9977008511200376
24339580,0.9332923137337438
22254076,0.9985635115206805
7684712,0.010311244606934588
7973986,0.998241819035737
25169153,0.9666537699157541
1030467,0.9991765299428895
7313713,0.6593415520670938
25021787,0.2364258718553198
22190388,0.8882591080373636
3986294,0.9996361534608947
24552896,0.9910902237568752
22555797,0.9999999999938693
25081585,0.006998612251794804
22581282,0.9983076235786869
25326258,0.4721280384859201
25174387,0.9999593972904149
23995791,0.0028361613595590716
22439964,0.9850993594998272
24715622,0.11057939384091042
25073489,0.6751331730116744
22079804,0.9996643975129871
7764368,0.999073269210614
6986669,0.5274412031643659
22933200,0.99998809379241
23849185,0.45181520325333846
7848393,0.9270124232704511
8166367,0.9929385263972624
468104,0.9666498671524971
25319561,0.6001294325126948
25059038,0.6833556626480307
22519688,0.9999999990772267
23168646,0.901856751509751
24643302,0.9652704205780848
23502706,0.9944816867456013
24540518,0.5467047197682634
7659850,0.8430624943468469
6453405,0.9966736712546601
22226367,0.9983102855593424
707805,0.9914886403680567
7841530,0.9999756225100019
4426478,0.2945358013014341
7993151,0.8484854561866456
24045823,0.5321393159137667
7143255,0.013592626894594983
8051713,0.011941018330339385
7999585,0.009313250757699712
25205999,0.9922374786032031
24623789,0.017490952715877806
23709286,0.9995621944315589
25219484,0.9697629882103116
25295606,0.3521048474583009
3468674,0.938173436588626
6967964,0.9995121927433163
22396229,0.9999811516374296
2491359,0.6473618942837468
7334843,0.02097634808844125
23490640,0.011756757006246872
25222626,0.9963386021607175
23408573,0.9463574543512939
25202424,0.6151306233154069
24875588,0.9993449699711476
21886835,0.9610209260573797
23971056,0.5610787194431567
22635928,0.9989270183809879
1136525,0.9894527576368195
7268509,0.9972345641901983
8062782,0.6487145137744927
21984431,0.9422742448548046
7909238,0.003281905509996423
8212521,0.36881254031602534
25036588,0.9999999985812685
3707429,0.944563081524297
24002907,0.007798383893550641
23009812,0.9999945411575215
6919503,0.5311733753771348
24054797,0.9859065640164139
25315639,0.7106800634444793
25042815,0.6225128284825713
23666352,0.9904789489629667
24730861,0.45847536510096615
23244542,0.7979206960783892
22926981,0.660469236622545
22746614,0.9999808412516011
5394271,0.960471767716359
24688663,0.9264113664698014
1277063,0.9641599984760201
22305843,0.9379305995004428
25156365,0.9124507267410408
24365082,0.9999957287999943
7014447,0.5634263891992556
6076808,0.010706997142193996
24356276,0.9999996852204953
8205046,0.8386139815057193
22911012,0.9651134765432756
24260296,0.9019968358036432
24079134,0.9999199690266652
22328248,0.999989203070748
24327971,0.9989689786542426
22796286,0.3384017351229438
4864767,0.9943735129332009
24036817,0.05455532691839674
3979188,0.3578881324586749
23080118,0.8477453926055616
24223040,0.8938270369267713
8104766,0.8127634778206211
24048661,0.9073600327122664
21830618,0.9999952251488384
24227846,0.9959533363891034
21970927,0.011018837888328234
7819891,0.7573868481506884
25129830,0.9998943992165978
7911558,0.9949260558407965
22673785,0.9999807616499151
24803639,0.40557279288115405
7294193,0.99299127379268
5458937,0.8577594619799115
22266504,0.6033336805282361
506060,0.9999998518278509
24876454,0.9193575224311478
23846777,0.9300501368415494
22056946,0.08497085890934464
25145790,0.9993253186853233
1158372,0.9280989218150412
25082153,0.16245301219669364
25268858,0.9999999609004228
24569321,0.8237825276396986
25322189,0.6852975637270076
5966641,0.9999719584312086
23612505,0.007817810287790317
25366079,0.8462095382486273
7413655,0.9911413120480815
22407581,0.7548386747541285
23549753,0.6690595879576992
6994780,0.9256858870950962
25232275,0.8760427127709516
24277915,0.0596036360065176
24459370,0.6025178459486189
7830713,0.613954093481116
6490329,0.9277847745530182
7383495,0.2630805640069335
22697150,0.6301240517138974
24990956,0.406808695248601
23687327,0.0253506351519542
24966911,0.9503992554441917
7933273,0.4257250996528031
8109914,0.029669780106101495
24640428,0.9999618260759946
6305943,0.213583607420775
24563114,0.9580736899613923
25028794,0.23112000358080245
597064,0.9329833004006393
25270477,0.997421892167038
24720497,0.10772792326188117
25048161,0.9999846758336006
24008801,0.9967354748832725
7151599,0.9939197528737873
22503286,0.012854858572725556
22419865,0.6372344119226235
23743071,0.999955439679144
7561992,0.008167593979527215
23478120,0.9542867144487222
24588675,0.9666555857549604
25371213,0.6685410962338875
24125899,0.03409120857723266
22777506,0.009044006142443448
24891872,0.8458536396120152
23936504,0.9888955237853431
6964689,0.9579717709063112
24912553,0.6475314198365919
22703844,0.0196854655266524
24371147,0.9999947956099398
6427830,0.29390936335285084
24964227,0.9444115162287585
23054212,0.9626728152783156
7662432,0.0031255821706900368
23742360,0.7468001358273616
23086504,0.92674740187371
23084120,0.9985802137487093
24064538,0.9999980964401055
23761340,0.9999999929250674
24375643,0.9999384385119705
8165794,0.6199609649894
6894866,0.015232947586822343
23163941,0.9172014827676008
22368419,0.9998233798450317
7734165,0.06949233413991797
23723337,0.0781716652718721
25021336,0.6263215037583073
7434520,0.9076971006307023
23772602,0.9207285995943045
7479860,0.9474968939597668
6965259,0.9984905516706281
25044857,0.7870917865150423
24335358,0.059690752760067224
25076852,0.349861484189028
24354438,0.008931854999821362
23902531,0.9982333635248146
24678416,0.868114076825974
25126305,0.8834232250508739
1836270,0.8301442419945353
25103100,0.35412761074687865
24984878,0.9666593918704347
732674,0.8333633209993483
797687,0.9001761177182467
7328172,0.014602030947156642
24667196,0.5138137892457888
7878607,0.97484572489211
23829330,0.07838128872442596
24327122,0.9999992348889091
24996065,0.708495082324716
23708844,0.10313599324070448
25225178,0.5808228112790504
24592238,0.020092511988199682
23211766,1.0
25255352,0.8264895236342905
23591729,0.997635360261131
24397426,0.2144269002094036
5333223,0.9994521239877924
6209319,0.10141747049689837
1785792,0.6946530947429589
23900206,0.9334273117099107
7995045,0.9658880021200954
24534310,0.3092823582251067
24806763,0.9836664867115846
24769944,0.9978614049592025
24128976,0.9949312337179435
25179784,0.933312866630344
6030944,0.9999217869578271
22020522,0.35017932747595654
24480921,0.0676332265658545
8019599,0.012344885846270165
25368499,0.6182868726905439
24083406,0.02092450886170738
24605728,0.995001012475042
1284732,0.7670284268224471
7633580,0.9939669671722502
24669613,0.027997229904732402
7511421,0.04116932736273007
7783877,0.8022369330207941
7916364,0.9999963699123248
24604476,0.8194419310816277
24505235,0.9549575172268043
25235059,0.9276820691608886
1081526,0.3981813856809346
5735195,0.505287370460838
22692862,0.6839092756933501
7533692,0.999999617795481
25331316,0.8558210898770452
23084347,0.9793367003043801
22953690,0.018233060256671967
7202142,0.010674693560781877
25030199,0.3936555916627098
25300383,0.9778998373002451
8114631,0.8783279608430417
1969108,0.993153875793856
24662463,0.9987196719229537
25082650,0.9666664715215397
24609470,0.9890818996488906
287084,0.9998737409580097
24416930,0.9658383891023243
6983703,0.015755127664650218
23411778,0.9666658985268676
6920940,0.009386730945957643
6049100,0.3254306778509883
3136158,0.016757190331423946
23711548,0.9401147787551475
22219564,0.909068138705261
5338236,0.7317736030718938
25171555,0.9999337716140406
24871987,0.9646228328575782
23306611,0.0024218031955420293
7677149,0.9893058703083545
7824280,0.008482589339984931
23068574,0.6027060307346243
22308342,0.9900636987473201
24734267,0.46020314540827734
24448160,0.0691771944998188
24149800,0.01158427565891021
24245974,0.7261508104136647
25248724,0.9990979748900554
24927002,0.8275891743950243
6992572,0.009082057900256629
21896734,0.9418705106648879
24046567,0.9946445912758558
22121835,0.37356358944428475
23863401,0.999999999024228
24060292,1.0
22357993,0.7048411187154519
23357481,0.9988627926798165
24187047,0.582678637468275
7970168,1.0
22779739,0.9999519118206693
25026875,0.32914504015441454
6875991,0.9919148729447343
8054318,0.9485136866269434
6068113,0.675993397383274
25355083,0.9704349024175375
673318,0.8822841896624243
2569103,0.987822334878833
7785731,0.9999997018584184
7235976,0.8703839063573096
636577,0.9999999996704547
1279381,0.9999999981787986
23682386,0.9999070740813326
22673336,0.9216391275862876
7086822,0.32591954379433896
967275,0.8634185366605237
6102871,0.9997325748080383
25108740,0.5484371656287111
22697090,0.9987243607350408
24686734,0.9163134829604402
23931862,0.9666641732178803
7652436,0.5249377280882236
22900243,0.8641659297031196
22783216,0.06798745608987233
8216969,0.9998775779774198
24041658,0.7336562719260984
4647588,0.999016454207364
24600467,0.9621824668131863
22961466,0.9999995843607815
24135971,0.9668682012295925
7600693,0.9995331999076195
23361066,0.9560189274351375
23738918,0.9741448625734016
24654768,0.6956853892161846
23695271,0.9999793219799114
25264547,0.5573899735051852
24215098,0.9999996972115871
24391956,0.09299794720347608
4454406,0.9358729574422356
25290202,0.8999999999879345
2201501,0.9869032610507902
23052637,0.8353071670050385
7371341,0.01777336342391806
7612120,0.6423978000488713
23527408,0.8526691080532348
22366810,0.9920150161667985
23352383,0.8461325012002021
5762731,0.571582745190974
6904654,0.702010186984566
23670260,0.9829529749236668
22266358,0.8365206955771703
25059719,0.9725637192571762
24531968,0.40270862530262125
22300547,0.6648816990999044
24424166,0.8028344130895165
24179200,0.9163647792690401
23742312,0.999999998981019
24146355,0.9999794112091811
23985478,0.6039917950849454
7064463,0.9557089673956103
22351424,0.953725991251682
23440141,0.7999627082984825
1076958,0.9999999999999728
7437436,0.9999480944431752
23499182,0.999988628502754
8214678,0.07041294434474198
24928307,0.873750913893752
24408134,0.9993571182213795
3340458,0.015017476974917296
6931055,0.014852314572363424
22962117,0.858706928596691
23259570,0.9809796920858105
24465904,0.05190281238424913
25052059,0.3667649077758725
23712700,0.97944939919826
875893,0.9999999788609832
22316829,0.8942538413643528
1982810,0.9410040578385274
23265120,0.4390204512922227
22937280,0.015471142290110406
24642886,0.012185530782662749
24133345,0.3341582865122042
23894522,0.38868619589313713
22000364,0.9953376169031523
22986952,0.9470946118290882
7888017,0.8255165352561712
3006780,1.0
23700937,0.9999999333074943
7263939,0.9999367682395435
22739274,0.01224058372522646
22138750,0.9637567895709048
23712172,0.9966030617019239
23945474,0.9999988159329098
23780664,0.8660785767331793
22006044,0.999999990194623
395313,0.9661251536439991
8172293,0.9620181555897848
24509777,0.9754204394322824
24730607,0.42229793936025334
3177963,0.929857592484507
22607161,0.01487243911253213
3340987,0.014013956644257655
7122688,0.9999999999991017
23965571,0.9886144437227534
23810737,0.8393174669809124
7014188,0.9999999999999138
851947,0.20007200288362312
24198702,0.993231715975399
22373923,0.997189897676574
25105600,0.8616794044654258
782731,0.8789447140580989
7688690,0.015241230107507964
7638131,0.99948031015931
24923569,0.47480264258683297
8119494,0.8262233064189347
25255470,0.9962556478561911
7940799,0.7929870762205389
24462190,0.05675781925547937
24709021,0.9994270654136855
7124920,0.2640664821517504
22781746,0.8556903970494165
7570216,0.6173542351392381
23747310,0.14909988313331438
22702563,0.9999928502038614
22157570,0.5434502873987604
7668325,0.9498141060540836
8166591,0.9251907716430434
2396481,0.01853095725624133
8230071,0.9840126902331162
7779295,0.02445115655727881
25144212,0.9665611530795957
22298890,0.9999999931332971
7281667,0.9995229623983711
7931816,0.012294233946629776
8044284,0.27335316421611483
7835239,0.0024841786029309904
24233700,0.9999987380029397
24154018,0.8052568827661634
8072413,0.9314897906154704
7962184,0.8358256552204985
24727534,0.7005134563321004
25091120,0.9999999999999619
22856950,0.9800810393583826
22010068,0.99176048276601
8006563,0.12742788777681788
24528661,0.9715809868130559
23717592,0.9537733372332792
25319693,0.8681000662237323
24813327,0.9912951981698886
24410047,0.9328432866806771
24579188,0.9998935849696441
24426675,0.06620473127274372
23859102,0.9370520735072992
24701179,0.6121179532430187
22739534,0.619596985759407
2955272,0.7961659689183879
1202885,0.7362222143956839
7825753,0.9983319416730428
70733,0.9259676469343914
25348089,0.6625472544109448
24031728,0.9999751402827032
24719587,0.8665088027744604
23491132,0.9999858213865963
7545949,0.9999999859709628
22819296,0.9992443002914455
24400208,0.9908084633216386
6912988,0.242767067242153
24186762,0.9999052861353218
23261540,0.9365243103907835
24579028,0.012195293610940414
23411511,0.9999948644387274
25028489,0.28441849079721515
25263863,0.9259357299299218
7982917,0.9980672856936382
25048585,0.5477261124850079
2911316,0.6529626866612999
22009385,0.8401535118881585
22862712,0.9495325945044096
7759618,0.013466021414067575
23501422,0.8421175340931933
24685310,0.9628064571599143
25371225,0.5724864369718157
1968744,0.6788814798343159
25341215,0.9999532811112327
23863225,0.017103842446661525
25275932,0.836014312495252
25241110,0.9999983857532871
24841833,0.9835815282676478
24681119,0.013977817797993217
24588873,0.5820941365938953
23783918,0.9069535568258543
6458471,0.9999999980127408
24750898,0.2221935657359301
7773986,0.9999954653492632
22393371,0.07153347214268907
3818732,0.6981784228184683
3684637,0.5078560028028193
21852200,0.8215258450456697
1777403,0.9894055121773281
23252572,0.8804105732075388
23431819,0.99624475844078
25305651,0.8666663597422466
2937137,0.012898106589887515
6982293,0.011967499244882092
23170074,0.8330615377017746
24571368,0.051659770934716194
5860828,0.014113681721421986
23723466,0.10725571146464352
24464662,0.13152806498274744
5687254,0.9062051207919696
23309661,0.023218625415520236
7974324,0.99894624083473
25112811,0.96068000833864
24638871,0.023686267554890117
2151843,0.9514113328779935
24315098,0.9584009989727801
22998011,0.018052624327019207
24228447,0.9994265336524694
25228434,0.402103251227463
25132029,0.9999999998832453
22592188,0.9976692220673549
7284339,0.090481753044597
23892109,0.9999999965716304
22135053,0.9859752089557846
22379695,0.010421847813079537
22717708,0.7968228455879082
23078386,0.999576694587445
6984277,0.014216705804739363
22999313,0.23150020407043484
7520377,0.9989807530621778
7335992,0.9652921354770299
25166238,0.6481254473373345
7147915,0.011734901492006804
6960448,0.0028128392648528104
8051804,0.010257341808214809
24141414,0.9999652408700768
23389468,0.577447117634951
2972451,0.33658859459858603
22842184,0.5143769759798137
24790616,0.745181917488081
24981912,0.46256708543492825
24687154,0.9985040040643609
3038330,0.8511969878454572
24862368,0.864116330698779
22982950,0.5399044684989259
25077505,0.38536514044503245
5735680,0.00964294977484891
8079474,0.5748234380675109
8005513,0.009820406213745051
